code,datetime,open,high,low,close,volume,value,date,minute_of_day,prev_close,ret_1m,range_pos,upper_shadow_ratio,body_ratio,vol_ma20,value_ma20,vol_slot_ma5,value_slot_ma5,vol_ratio_20,vol_ratio_slot,spike_hit,spike_hits_5m,score,fwd_ret_5m_pct,fwd_ret_15m_pct,fwd_ret_30m_pct,rank_at_minute
000660,2026-01-23 12:06:00,758000.0,762000.0,757000.0,762000.0,53224,1116445924000,2026-01-23,726,758000.0,0.005277044854881341,1.0,0.0,0.8,5805.85,1022729668350.0,6424.0,1508227388166.6667,9.167305390252935,8.285180572851806,1,3.0,1.9436565382965338,-0.45931758530183275,-0.3937007874015741,-0.7874015748031482,1
000660,2026-01-23 15:02:00,770000.0,776000.0,769000.0,774500.0,79769,2130782501500,2026-01-23,902,770000.0,0.005844155844155763,0.7857142857142857,0.21428571428571427,0.6428571428571429,20040.9,1875444146700.0,5508.333333333333,2204372897666.6665,3.980310265507038,14.481512859304086,1,3.0,1.921711285932314,-0.5164622336991553,-1.0974822466107148,,1
247540,2026-01-26 10:28:00,194700.0,195500.0,194600.0,195200.0,53443,321243024500,2026-01-26,628,194700.0,0.002568053415511029,0.6666666666666666,0.3333333333333333,0.5555555555555556,14032.9,280671091227.5,1584.25,88294942887.5,3.8084073855012153,33.733943506391036,1,3.0,2.21795504164444,0.7172131147541005,1.383196721311486,1.6393442622950838,1
003670,2026-01-26 12:41:00,226500.0,228500.0,226500.0,228000.0,22065,145339996000,2026-01-26,761,227000.0,0.004405286343612369,0.75,0.25,0.75,1699.7,136283617337.5,1091.3333333333333,124906366216.66667,12.981702653409425,20.21838729383018,1,3.0,2.401482286599101,0.0,-0.21929824561403022,-0.43859649122807154,1
086520,2026-01-26 12:54:00,126600.0,127500.0,126500.0,127500.0,90856,1176187717850,2026-01-26,774,126600.0,0.007109004739336511,1.0,0.0,0.9,22485.7,1131673326222.5,6157.25,304921727887.5,4.040612478152782,14.75593812172642,1,3.0,1.9635175234580688,0.7843137254901933,0.7843137254901933,0.5490196078431264,1
086520,2026-01-26 12:55:00,127500.0,128200.0,127400.0,128200.0,94509,1188266643100,2026-01-26,775,127500.0,0.005490196078431264,1.0,0.0,0.875,25747.25,1134926048160.0,4373.25,305368894937.5,3.6706444377554885,21.610701423426512,1,3.0,2.0750974000979205,0.6240249609984483,-0.07800312012480326,-0.23400936037440978,1
000660,2026-01-28 09:53:00,825000.0,832000.0,824000.0,832000.0,78594,1227282197500,2026-01-28,593,825000.0,0.00848484848484854,1.0,0.0,0.875,12511.85,1037802840400.0,6930.2,807493737700.0,6.28156507630766,11.340798245360885,1,4.0,2.0029535818190847,0.0,1.2019230769230838,0.9615384615384581,1
068270,2026-01-28 10:46:00,217000.0,218000.0,216500.0,218000.0,16733,102451675000,2026-01-28,646,216500.0,0.006928406466512715,1.0,0.0,0.6666666666666666,3657.95,90424120962.5,1780.2,52777908100.0,4.574420098689156,9.39950567351983,1,3.0,1.8090832229463476,0.0,0.0,0.6880733944954143,1
005490,2026-01-28 13:15:00,368750.0,370500.0,368750.0,370500.0,23301,190646807500,2026-01-28,795,368750.0,0.004745762711864332,1.0,0.0,1.0,2798.2,170742159400.0,1559.2,297860367350.0,8.327138874991066,14.944202154951256,1,3.0,2.148804216749337,0.809716599190291,1.4844804318488558,0.26990553306343035,1
035420,2026-01-29 13:03:00,286500.0,288000.0,286000.0,287500.0,54258,506780453250,2026-01-29,783,286500.0,0.003490401396160525,0.75,0.25,0.5,7982.65,459539748850.0,3806.2,681368410300.0,6.796990974175243,14.255162629394148,1,4.0,2.0348773717735718,-0.17391304347825765,-0.17391304347825765,-0.260869565217392,1
